"","V1","V2","V3","Intercept","Intercept p-val","Var1","Var1 p_val","Var2","Var2 p_val","Var1 Beta","Var2 Beta","Var 1 rob p_val","Var 2 rob p_val","r2","r2adj","r2 ex dummy","aic","bic","F","Num_obs","Gap","Max VIF","BG_stat","DW_upper_stat","DW_lower_stat","BP_stat","White_stat","SW_stat","JB_stat","RESET_stat","ADF p (noconst)","PP p (noconst)","KPSS lag (const)","Criteria1","Criteria2","Criteria3","RMSE","V38","V39","V40","V41","V42","V43","V44","V45","V46"
"40221","M2REALMoMPercentChangeL0","BAA10YB_IndexMoMPercentChangeL0",NA,"0",NA,"-80.0165470086255","0.0202261646154271","-8.4733663946262","2.26960565655746e-06","-0.176517080161846","-0.518066254467174","0.0801975923704952","0.000138761078597115","0.349850516648097","0.330728473020099",NA,"245.8786666211","252.624152347248","4.38984857797919e-07","70","No gap","1.02077741451346","0.186599651915335","0.0695282601423504","0.93047173985765","0.0400353388422478","0.202957093857897","0.0835967167201329","0.29228273425084","0.451012492763371","0.0162451305929577","0.01","0.1","","","","1.10371173297446","","","","","","","","",""
"14565","IPNMATMoMDifferenceL0","BAA10YB_IndexMoMPercentChangeL0",NA,"0",NA,"-0.217558331341973","0.0206795767506964","-8.66359525493879","1.29732545046075e-06","-0.234878183953779","-0.529696951000751","0.00547773069176822","0.00027404202526601","0.349477974496241","0.330344973746131",NA,"245.918765833184","252.664251559332","4.47618667021032e-07","70","No gap","1.00906241965791","0.0162069220208479","0.00769681247888734","0.992303187521113","0.274201562244424","0.419513075872537","0.140990618226231","0.0974095202694421","0.196655378708287","0.0256564882939228","0.01","0.1","","","","0.968076076624855","","","","","","","","",""
"43769","INVESTMoMPercentChangeL0","BAA10YB_IndexMoMPercentChangeL0",NA,"0",NA,"-54.4430888769599","0.0227927566783592","-8.95690249781766","6.02388635244333e-07","-0.195169313599297","-0.547629916206022","0.0816659933229088","3.82531681259899e-05","0.347843894424695","0.32866283249601",NA,"246.09438199235","252.839867718498","4.87475950827765e-07","70","No gap","1.00037066303413","0.115318078408882","0.0567680859495812","0.943231914050419","0.0493759188387671","0.330518762426643","0.022694107322996","0.114345750902688","0.670231236461928","0.01","0.01","0.1","","","","1.05788800455832","","","","","","","","",""
"9389","IPDCONGDMoMDifferenceL0","BAA10YB_IndexMoMPercentChangeL0",NA,"0",NA,"-0.132722743499719","0.0228785787002892","-8.53280828705807","1.9687532593696e-06","-0.232171922279687","-0.521700564272324","0.0050365185835354","5.31303834116273e-05","0.347780807122463","0.328597889684889",NA,"246.101153220178","252.846638946326","4.89081841026362e-07","70","No gap","1.01723543102919","0.018033153677541","0.00889212376491982","0.99110787623508","0.24716768409102","0.460909212087204","0.0604892936508231","0.0371552875735242","0.147788506726407","0.0152213744940279","0.01","0.1","","","","0.998975269161173","","","","","","","","",""
"40325","M2REALMoMPercentChangeL1","BAA10YB_IndexMoMPercentChangeL0",NA,"0",NA,"-76.9730807821535","0.0242083464474887","-9.1563681103988","3.81319199863162e-07","-0.170565190389453","-0.559825352823805","0.0213136923292224","0.000182350360210615","0.346832754574719","0.327621953238682",NA,"246.202829916155","252.948315642303","5.13841916793822e-07","70","No gap","1.00113779002064","0.123024654972417","0.0556326210729539","0.944367378927046","0.0377065666637837","0.313811162293532","0.025143902342846","0.078974960694546","0.979557203239413","0.01","0.01","0.1","","","","1.03028200602115","","","","","","","","",""
"40013","M2REALMoMDifferenceL0","BAA10YB_IndexMoMPercentChangeL0",NA,"0",NA,"-0.0150489545263909","0.0264329482922189","-8.46135924052568","2.56831253019836e-06","-0.169293293731283","-0.517332130500151","0.082586398508322","0.000133010084618936","0.34535878023579","0.326104626713314",NA,"246.360617925881","253.106103652029","5.54771076410887e-07","70","No gap","1.02364849185568","0.164514608568127","0.063607268652336","0.936392731347664","0.0418838490941778","0.207092818508471","0.0805706635874526","0.263449638353153","0.491517465759499","0.0157043149061637","0.01","0.1","","","","1.13534443414749","","","","","","","","",""
"41900","WPSFD49502MoMDifferenceL0","BAA10YB_IndexMoMPercentChangeL0",NA,"0",NA,"0.214365958708894","0.02794135525578","-8.21729752180031","5.76019229588876e-06","0.22898944715731","-0.50241006356828","0.0542581145304777","0.000474541075577961","0.344429215422211","0.325147721758158",NA,"246.459944672473","253.205430398621","5.82191815645672e-07","70","No gap","1.04923652408749","0.144139117142095","0.0837721844157409","0.916227815584259","0.0196215902244977","0.21387300544739","0.0365632456261281","0.131533970992366","0.139316483963534","0.0188097604075439","0.01","0.1","","","","0.913380445598561","","","","","","","","",""
"42066","WPSFD49502MoMPercentChangeL0","BAA10YB_IndexMoMPercentChangeL0",NA,"0",NA,"44.1755799308326","0.0304618582736845","-8.23467339817051","5.62130421425355e-06","0.225453112984142","-0.503472434150402","0.0581326731719956","0.000409168372821942","0.342984119349286","0.323660122859559",NA,"246.614078138331","253.359563864479","6.27450510326533e-07","70","No gap","1.04859695865012","0.137553657850655","0.0804143462432516","0.919585653756748","0.0192468414454401","0.208401048488924","0.0352027497468811","0.125581215003484","0.142750247125734","0.0191790061252269","0.01","0.1","","","","0.907644097196091","","","","","","","","",""
"41562","WPSFD49207MoMDifferenceL0","BAA10YB_IndexMoMPercentChangeL0",NA,"0",NA,"0.299617230870778","0.0306392057063873","-8.2674628025285","5.05188008333265e-06","0.223901981823499","-0.505477196261566","0.0594490008718946","0.000474634848050829","0.342887062209575","0.323560211098092",NA,"246.624418068019","253.369903794167","6.30609650942304e-07","70","No gap","1.04476374330454","0.14269016009754","0.638290877651929","0.361709122348071","0.0170305955680678","0.178309423140071","0.0281361891180266","0.110364718349461","0.12160650728425","0.0190187705484109","0.01","0.1","","","","0.897163159434999","","","","","","","","",""
"37963","HOUSTSMoMPercentChangeL0","BAA10YB_IndexMoMPercentChangeL0",NA,"0",NA,"-3.10464600294935","0.0310595233132223","-8.93197819694293","6.99250044326336e-07","-0.219065309515587","-0.546106030822337","0.00031914627961007","0.000470975555228462","0.342659297780506","0.323325747715227",NA,"246.648676831827","253.394162557975","6.38083963888647e-07","70","No gap","1.00074110597091","0.0218062083915036","0.0127500377915609","0.987249962208439","0.103817678470222","0.443070361980203","0.0194032018181514","0.0160480383346415","0.291889633539307","0.0212776634208209","0.01","0.1","","","","0.959902087637999","","","","","","","","",""
"27316","PAYEMSMoMPercentChangeL0","BAA10YB_IndexMoMPercentChangeL0",NA,"0",NA,"-214.250903066479","0.031925251086882","-8.51624427717781","2.30234295104571e-06","-0.110315922036901","-0.520687831651313","0.102768036465027","9.24710414367371e-05","0.342199894088325","0.322852832149747",NA,"246.697581495969","253.443067222117","6.53422264518255e-07","70","No gap","1.02061623939505","0.0571970036507207","0.018974897181432","0.981025102818568","0.0425190000494798","0.0506492432699003","0.0246563627082355","0.0981341142247167","0.505917358442808","0.0240271191728502","0.01","0.1","","","","1.09305146409814","","","","","","","","",""
"41732","WPSFD49207MoMPercentChangeL0","BAA10YB_IndexMoMPercentChangeL0",NA,"0",NA,"58.5342635404232","0.0324605834480241","-8.2786096454338","4.97673369618059e-06","0.22153641844385","-0.50615872033171","0.0648763336578493","0.000401473527221245","0.341922119789962","0.322566888019078",NA,"246.727134693727","253.472620419875","6.62869397705101e-07","70","No gap","1.04437337858859","0.138576834750506","0.0797989617604168","0.920201038239583","0.0167516327086495","0.176143010536593","0.0271144921901066","0.107071651405668","0.123860165494695","0.0192711519589708","0.01","0.1","","","","0.894168986357692","","","","","","","","",""
"43649","INVESTMoMDifferenceL0","BAA10YB_IndexMoMPercentChangeL0",NA,"0",NA,"-0.016385412137331","0.0332737440901457","-8.97553065811235","6.38347641099034e-07","-0.18320143089432","-0.548768852112017","0.0987134000414144","5.18739484760855e-05","0.341508988356771","0.322141605661382",NA,"246.771065856693","253.516551582841","6.77165685192271e-07","70","No gap","1.00023396941017","0.102434806481455","0.0494627033392121","0.950537296660788","0.0530123157007007","0.370701447893974","0.0183576889198588","0.107870139302259","0.784004483241226","0.01","0.01","0.1","","","","1.08984916326722","","","","","","","","",""
"40117","M2REALMoMDifferenceL1","BAA10YB_IndexMoMPercentChangeL0",NA,"0",NA,"-0.0142467441434017","0.0338831364768906","-9.18225152125329","3.97070702363748e-07","-0.16090185510704","-0.561407878716079","0.0277278827078479","9.6267822756993e-05","0.341206072097207","0.321829780100066",NA,"246.803259557398","253.548745283546","6.87837706014882e-07","70","No gap","1.00185540514967","0.11029233275926","0.0496440774134074","0.950355922586593","0.0411787771592503","0.294861873094163","0.0253983321165213","0.0785590307307636","0.962253449747854","0.01","0.01","0.1","","","","1.04891869300958","","","","","","","","",""
