"","V1","V2","V3","Intercept","Intercept p-val","Var1","Var1 p_val","Var2","Var2 p_val","Var1 Beta","Var2 Beta","Var 1 rob p_val","Var 2 rob p_val","r2","r2adj","r2 ex dummy","aic","bic","F","Num_obs","Gap","Max VIF","BG_stat","DW_upper_stat","DW_lower_stat","BP_stat","White_stat","SW_stat","JB_stat","RESET_stat","ADF p (noconst)","PP p (noconst)","KPSS lag (const)","Criteria1","Criteria2","Criteria3","RMSE","V38","V39","V40","V41","V42","V43","V44","V45","V46"
"43197","DTCOLNVHFNMMoMDifferenceL1","BAA10YB_IndexMoMPercentChangeL0",NA,"0",NA,"-0.000121535145250244","0.0465309332528083","-19.4409181878084","3.10550064488096e-09","-0.189934629512549","-0.637281434078754","0.000689428618215091","1.13125261584493e-08","0.41489630364138","0.397687371395538",NA,"324.182613744001","330.928099470149","1.21875558534157e-08","70","No gap","1.010076074554","0.699347431829676","0.594999030749469","0.405000969250531","0.519637051325753","0.970355987812379","0.700518138567591","0.8732716467861","0.304948954657024","0.0259771276303678","0.01","0.1","","","","2.73163503781572","","","","","","","","",""
"9121","IPCONGDMoMPercentChangeL1","BAA10YB_IndexMoMPercentChangeL0",NA,"0",NA,"-47.9915655416646","0.0480606247045479","-18.3348640328392","1.51233590475477e-08","-0.186554267265635","-0.601024516003273","0.0641659153184417","4.39736543643917e-07","0.414424569918844","0.397201763151751",NA,"324.239027771755","330.984513497903","1.25261256922471e-08","70","No gap","1.00852094384499","0.577961770749258","0.656870524872835","0.343129475127165","0.142249162586636","0.358636213171371","0.884462791369221","0.886090058135908","0.277303808909983","0.0334314580245399","0.01","0.1","","","","2.43865897894426","","","","","","","","",""
"43333","DTCOLNVHFNMMoMPercentChangeL1","BAA10YB_IndexMoMPercentChangeL0",NA,"0",NA,"-40.4986670534184","0.0495263412008857","-19.4091355492406","3.28471744469513e-09","-0.18735851858736","-0.636239585885701","0.00127040404114708","2.00599224659517e-08","0.413986858416726","0.396751177781924",NA,"324.291332492567","331.036818218715","1.28484305417231e-08","70","No gap","1.00923597559424","0.684280397167826","0.601943410701811","0.398056589298189","0.541577012363322","0.971705536574127","0.696220376216816","0.871182228750273","0.303357842613686","0.0260358782466028","0.01","0.1","","","","2.72060298957066","","","","","","","","",""
"6945","IPFPNSSMoMPercentChangeL1","BAA10YB_IndexMoMPercentChangeL0",NA,"0",NA,"-57.4265936809454","0.0519100959995599","-18.2495403871164","1.82970521940057e-08","-0.183565223661278","-0.598227571189155","0.0618712116697057","3.21651446221829e-07","0.413302764483944","0.396046963439354",NA,"324.373000706069","331.118486432217","1.33683382141925e-08","70","No gap","1.01187916320105","0.480391384216875","0.710810755051147","0.289189244948853","0.235035947102287","0.12915031865184","0.876174456997026","0.931181129568191","0.322368630923395","0.0451075929030798","0.01","0.1","","","","2.46357871520835","","","","","","","","",""
"8581","IPCONGDMoMDifferenceL1","BAA10YB_IndexMoMPercentChangeL0",NA,"0",NA,"-0.468916805092966","0.0521867494128634","-18.3285900595575","1.5780145317632e-08","-0.183559844009371","-0.600818852533487","0.0625444585778558","3.69900718166417e-08","0.413225479197441","0.39596740505619",NA,"324.382221158174","331.127706884322","1.34283425490267e-08","70","No gap","1.00903507145679","0.582766989539277","0.65588880222347","0.34411119777653","0.1541423541242","0.343931977990306","0.89258655762188","0.897806482976853","0.283803332468743","0.03314998234415","0.01","0.1","","","","2.4389505950067","","","","","","","","",""
"43769","INVESTMoMPercentChangeL0","BAA10YB_IndexMoMPercentChangeL0",NA,"0",NA,"-80.5724696363155","0.0528191931606234","-18.7549391949706","7.65253113032269e-09","-0.154860489701204","-0.614794755616327","0.0931510244600942","7.52685881820909e-09","0.413050379856152","0.395787155734274",NA,"324.403106736912","331.14859246306","1.35652586941148e-08","70","No gap","1.00037066303413","0.537476505101672","0.686502957596106","0.313497042403894","0.230338737567346","0.51356818186176","0.814078284576738","0.915376796670484","0.826486819599199","0.01","0.01","0.1","","","","2.4803868693668","","","","","","","","",""
"6391","IPFPNSSMoMDifferenceL1","BAA10YB_IndexMoMPercentChangeL0",NA,"0",NA,"-0.561670400191491","0.0563812635798439","-18.2525762367032","1.87849074926017e-08","-0.180488039219361","-0.598327087609093","0.0582935243370154","2.92525172154916e-08","0.412103000561552","0.394811912342775",NA,"324.51600073327","331.261486459418","1.4329871067531e-08","70","No gap","1.01219501281429","0.491277572399829","0.706318838492085","0.293681161507915","0.247292551906172","0.12185213403919","0.870700641068829","0.937612392892204","0.3273946216289","0.0443638634312518","0.01","0.1","","","","2.463595728939","","","","","","","","",""
"43649","INVESTMoMDifferenceL0","BAA10YB_IndexMoMPercentChangeL0",NA,"0",NA,"-0.0247915744005467","0.0638566566427227","-18.7807109248436","7.84001224276537e-09","-0.148614359796875","-0.615639563706848","0.101530937774969","6.92422088445778e-09","0.410302021693283","0.392957963507791",NA,"324.730112752176","331.475598478325","1.59003880062514e-08","70","No gap","1.00023396941017","0.532472307649976","0.685650433843299","0.314349566156701","0.226052344217556","0.639195942204386","0.857580666451222","0.928825466137047","0.922444858687279","0.01","0.01","0.1","","","","2.49688903992539","","","","","","","","",""
"38327","HOUSTWMoMDifferenceL1","BAA10YB_IndexMoMPercentChangeL0",NA,"0",NA,"-0.0132919146098183","0.0686781696562455","-19.1630148706307","4.82376891864176e-09","-0.173513247064206","-0.62817164704116","0.0487615281572451","7.11837904908955e-08","0.409253353054741","0.391878451673998",NA,"324.854484234647","331.599969960795","1.68905199826597e-08","70","No gap","1.00323219754488","0.618785745709484","0.682288851192053","0.317711148807947","0.279127852090685","0.832006502049573","0.977861900556461","0.891250476959089","0.768787864191315","0.0230213021400026","0.01","0.1","","","","2.50207629260582","","","","","","","","",""
"16039","IPMANSICSMoMPercentChangeL0","BAA10YB_IndexMoMPercentChangeL0",NA,"0",NA,"-38.5809602597958","0.0735834410343624","-17.9594588098763","3.87332988462139e-08","-0.172089669983064","-0.588718575690202","0.0181431571126664","6.05455917682279e-08","0.408262647882728","0.390858608114573",NA,"324.971778639176","331.717264365324","1.78807386674862e-08","70","No gap","1.03029324915601","0.574978255556113","0.682665652898231","0.317334347101769","0.532105723846475","0.91114372614335","0.902666909821344","0.91951420490622","0.313763081040457","0.0357987858955168","0.01","0.1","","","","2.41934226982995","","","","","","","","",""
"35015","AWOTMANMoMDifferenceL0","BAA10YB_IndexMoMPercentChangeL0",NA,"0",NA,"-3.93176634875338","0.0795729715270962","-19.5434588680302","3.59053621176829e-09","-0.16850831145124","-0.64064276048895","0.023854698261724","1.17707397523945e-07","0.407142941411825","0.389705969100408",NA,"325.104109968106","331.849595694254","1.90677666989103e-08","70","No gap","1.01788929257559","0.579693965366599","0.696334245606835","0.303665754393165","0.336311949227515","0.290997725228865","0.920048811556868","0.97680906981932","0.739194266957695","0.0230493350754201","0.01","0.1","","","","2.45986168703766","","","","","","","","",""
"3251","DPCERA3M086SBEAMoMPercentChangeL0","BAA10YB_IndexMoMPercentChangeL0",NA,"0",NA,"-72.2731665956705","0.0796017781526695","-19.2879996108508","4.45819580407735e-09","-0.164745241666643","-0.632268699130776","0.0118313183480507","1.42663207662325e-08","0.407137772995485","0.389700648671823",NA,"325.104720212281","331.850205938429","1.90734192884179e-08","70","No gap","1.00698141775276","0.59407013594628","0.654539111170625","0.345460888829375","0.396588637138052","0.746520118243595","0.864078310160317","0.926369715114387","0.62598738298217","0.0299626008755462","0.01","0.1","","","","2.46558812714677","","","","","","","","",""
